            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2445773.500000000, A.D. 1984-Mar-14 00:00:00.0000, -9.334232321665417E+08, -2.684586255863267E+09,  2.163114588770151E+06,  6.395797051668415E+00, -2.556524394658232E+00, -9.265725476856679E-02,
2445774.500000000, A.D. 1984-Mar-15 00:00:00.0000, -9.328706211061609E+08, -2.684807080229687E+09,  2.155102586322784E+06,  6.396081059871044E+00, -2.555131932440173E+00, -9.274524562811948E-02,
2445775.500000000, A.D. 1984-Mar-16 00:00:00.0000, -9.323179839418279E+08, -2.685027782342113E+09,  2.147099119104743E+06,  6.396523134704060E+00, -2.553729391361886E+00, -9.251026534887308E-02,
2445776.500000000, A.D. 1984-Mar-17 00:00:00.0000, -9.317652948237228E+08, -2.685248367612758E+09,  2.139106192603588E+06,  6.397155559233132E+00, -2.552411010810495E+00, -9.258837069307890E-02,
2445777.500000000, A.D. 1984-Mar-18 00:00:00.0000, -9.312125679743044E+08, -2.685468835704615E+09,  2.131103807132721E+06,  6.397452498049792E+00, -2.551005458871121E+00, -9.256593675662583E-02,
2445778.500000000, A.D. 1984-Mar-19 00:00:00.0000, -9.306598044100237E+08, -2.685689183084038E+09,  2.123115638339877E+06,  6.398053654800346E+00, -2.549645459600218E+00, -9.238380210967623E-02,
2445779.500000000, A.D. 1984-Mar-20 00:00:00.0000, -9.301069850537707E+08, -2.685909415535186E+09,  2.115130397780418E+06,  6.398639362765672E+00, -2.548319117773695E+00, -9.247160901574258E-02,
2445780.500000000, A.D. 1984-Mar-21 00:00:00.0000, -9.295541195089320E+08, -2.686129531873599E+09,  2.107141868665934E+06,  6.399227206846518E+00, -2.546979581933849E+00, -9.246141875495650E-02,
2445781.500000000, A.D. 1984-Mar-22 00:00:00.0000, -9.290011994589974E+08, -2.686349535059252E+09,  2.099141858136415E+06,  6.399773602430864E+00, -2.545675657678828E+00, -9.276518242511633E-02,
2445782.500000000, A.D. 1984-Mar-23 00:00:00.0000, -9.284482515687628E+08, -2.686569420931891E+09,  2.091118106979012E+06,  6.399930704215181E+00, -2.544258794465847E+00, -9.287159102665588E-02,
2445783.500000000, A.D. 1984-Mar-24 00:00:00.0000, -9.278952795580386E+08, -2.686789184339227E+09,  2.083102086885333E+06,  6.400410727644288E+00, -2.542878628864282E+00, -9.273828030414089E-02,
2445784.500000000, A.D. 1984-Mar-25 00:00:00.0000, -9.273422653269781E+08, -2.687008830679416E+09,  2.075083519190311E+06,  6.400782806795969E+00, -2.541511373419196E+00, -9.286483802505507E-02,
2445785.500000000, A.D. 1984-Mar-26 00:00:00.0000, -9.267892270581208E+08, -2.687228355630165E+09,  2.067064420837402E+06,  6.401072909511289E+00, -2.540087670111454E+00, -9.271272166041611E-02,
2445786.500000000, A.D. 1984-Mar-27 00:00:00.0000, -9.262361517677584E+08, -2.687447759930248E+09,  2.059059923049808E+06,  6.401579381785686E+00, -2.538718953997262E+00, -9.262242935687859E-02,
2445787.500000000, A.D. 1984-Mar-28 00:00:00.0000, -9.256830390062202E+08, -2.687667044632401E+09,  2.051063346669555E+06,  6.401992719089627E+00, -2.537315286872302E+00, -9.242697605098504E-02,
2445788.500000000, A.D. 1984-Mar-29 00:00:00.0000, -9.251298751279368E+08, -2.687886210944646E+09,  2.043087459243655E+06,  6.402775497328780E+00, -2.536000110529518E+00, -9.227726449379070E-02,
2445789.500000000, A.D. 1984-Mar-30 00:00:00.0000, -9.245766461066674E+08, -2.688105266048633E+09,  2.035102651221514E+06,  6.403344498802024E+00, -2.534698599383803E+00, -9.256708850071971E-02,
2445790.500000000, A.D. 1984-Mar-31 00:00:00.0000, -9.240233833878343E+08, -2.688324203770212E+09,  2.027103934028029E+06,  6.403715827173041E+00, -2.533309249485523E+00, -9.254154342310861E-02,
2445791.500000000, A.D. 1984-Apr-01 00:00:00.0000, -9.234700771292963E+08, -2.688543024021634E+09,  2.019107514240742E+06,  6.404289596499981E+00, -2.531978571170717E+00, -9.261172649733074E-02,
