            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2450322.500000000, A.D. 1996-Aug-27 00:00:00.0000,  2.301560419144779E+08, -7.404864900617151E+08, -2.089544564645171E+06,  1.231499335472920E+01,  4.490884519251486E+00, -2.944287499771903E-01,
2450323.500000000, A.D. 1996-Aug-28 00:00:00.0000,  2.312198242185402E+08, -7.400976271982480E+08, -2.114978754418790E+06,  1.230855745753128E+01,  4.509949171598353E+00, -2.943619300979252E-01,
2450324.500000000, A.D. 1996-Aug-29 00:00:00.0000,  2.322830832031565E+08, -7.397073011795726E+08, -2.140413053428710E+06,  1.230492307960288E+01,  4.526416238646910E+00, -2.943423734757034E-01,
2450325.500000000, A.D. 1996-Aug-30 00:00:00.0000,  2.333459914095871E+08, -7.393153431194369E+08, -2.165838566509843E+06,  1.229892728951461E+01,  4.545781110286000E+00, -2.942517683556349E-01,
2450326.500000000, A.D. 1996-Aug-31 00:00:00.0000,  2.344084512572052E+08, -7.389217866466289E+08, -2.191258139163435E+06,  1.229466765599249E+01,  4.565479827592084E+00, -2.941277648466900E-01,
2450327.500000000, A.D. 1996-Sep-01 00:00:00.0000,  2.354703352518597E+08, -7.385265043901730E+08, -2.216668835280538E+06,  1.228657955621682E+01,  4.583286898309835E+00, -2.941188211997696E-01,
2450328.500000000, A.D. 1996-Sep-02 00:00:00.0000,  2.365317081571333E+08, -7.381297108398998E+08, -2.242076732286453E+06,  1.228137321540205E+01,  4.602515108756128E+00, -2.940116149899343E-01,
2450329.500000000, A.D. 1996-Sep-03 00:00:00.0000,  2.375924886949567E+08, -7.377313205295449E+08, -2.267479896982074E+06,  1.227485226870019E+01,  4.619188416475573E+00, -2.940207582812551E-01,
2450330.500000000, A.D. 1996-Sep-04 00:00:00.0000,  2.386528004948343E+08, -7.373313745824864E+08, -2.292878580195010E+06,  1.226823838972327E+01,  4.638487314633664E+00, -2.939395066239381E-01,
2450331.500000000, A.D. 1996-Sep-05 00:00:00.0000,  2.397125231910002E+08, -7.369299489839376E+08, -2.318276983087122E+06,  1.226361691005684E+01,  4.654504616725158E+00, -2.939414647643690E-01,
2450332.500000000, A.D. 1996-Sep-06 00:00:00.0000,  2.407718630786344E+08, -7.365269300475572E+08, -2.343667641839534E+06,  1.225738781596776E+01,  4.673874380599253E+00, -2.938440614840125E-01,
2450333.500000000, A.D. 1996-Sep-07 00:00:00.0000,  2.418307088267617E+08, -7.361223377187290E+08, -2.369053050062746E+06,  1.225288548540735E+01,  4.692861375915312E+00, -2.937394989518463E-01,
2450334.500000000, A.D. 1996-Sep-08 00:00:00.0000,  2.428889784063124E+08, -7.357160360939481E+08, -2.394429392981082E+06,  1.224436712796048E+01,  4.710853301670724E+00, -2.937211845686949E-01,
2450335.500000000, A.D. 1996-Sep-09 00:00:00.0000,  2.439466952835519E+08, -7.353082582358351E+08, -2.419803993708074E+06,  1.223921884740120E+01,  4.729425103992357E+00, -2.936269402721843E-01,
2450336.500000000, A.D. 1996-Sep-10 00:00:00.0000,  2.450038186153906E+08, -7.348988981240072E+08, -2.445173502099454E+06,  1.223225032767689E+01,  4.745921312718593E+00, -2.936381902243463E-01,
2450337.500000000, A.D. 1996-Sep-11 00:00:00.0000,  2.460604684675120E+08, -7.344880257236831E+08, -2.470539291000843E+06,  1.222605672455945E+01,  4.765024205849074E+00, -2.935488159015534E-01,
2450338.500000000, A.D. 1996-Sep-12 00:00:00.0000,  2.471165218936922E+08, -7.340756717625477E+08, -2.495904087353826E+06,  1.222101891705284E+01,  4.780620408875047E+00, -2.935634399639124E-01,
2450339.500000000, A.D. 1996-Sep-13 00:00:00.0000,  2.481722102163406E+08, -7.336617636736326E+08, -2.521261553315938E+06,  1.221525639535307E+01,  4.800071804081701E+00, -2.934475637868179E-01,
2450340.500000000, A.D. 1996-Sep-14 00:00:00.0000,  2.492274102190783E+08, -7.332462813336138E+08, -2.546612901824564E+06,  1.221093129052185E+01,  4.818709247773294E+00, -2.933448916057988E-01,
