            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2446754.500000000, A.D. 1986-Nov-20 00:00:00.0000, -2.104564223462137E+09, -3.012293566393025E+09,  2.196838222480593E+09, -2.575782804440477E+00, -1.473698000526151E+01,  1.065740114876760E+01,
2446755.500000000, A.D. 1986-Nov-21 00:00:00.0000, -2.104786758694635E+09, -3.013566822477896E+09,  2.197759008077974E+09, -2.575495744238713E+00, -1.473654053153162E+01,  1.065708030340176E+01,
2446756.500000000, A.D. 1986-Nov-22 00:00:00.0000, -2.105009269130019E+09, -3.014840040605935E+09,  2.198679765962447E+09, -2.575208797912592E+00, -1.473610137246711E+01,  1.065675964646143E+01,
2446757.500000000, A.D. 1986-Nov-23 00:00:00.0000, -2.105231754778353E+09, -3.016113220803722E+09,  2.199600496150350E+09, -2.574921971052358E+00, -1.473566251431125E+01,  1.065643917933064E+01,
2446758.500000000, A.D. 1986-Nov-24 00:00:00.0000, -2.105454215650264E+09, -3.017386363096732E+09,  2.200521198658142E+09, -2.574635270856075E+00, -1.473522394523552E+01,  1.065611890338183E+01,
2446759.500000000, A.D. 1986-Nov-25 00:00:00.0000, -2.105676651757043E+09, -3.018659467509501E+09,  2.201441873502394E+09, -2.574348705593329E+00, -1.473478565547703E+01,  1.065579881990132E+01,
2446760.500000000, A.D. 1986-Nov-26 00:00:00.0000, -2.105899063110729E+09, -3.019932534065820E+09,  2.202362520699794E+09, -2.574062284051844E+00, -1.473434763739433E+01,  1.065547893005621E+01,
2446761.500000000, A.D. 1986-Nov-27 00:00:00.0000, -2.106121449724122E+09, -3.021205562788902E+09,  2.203283140267114E+09, -2.573776015085353E+00, -1.473390988529488E+01,  1.065515923485386E+01,
2446762.500000000, A.D. 1986-Nov-28 00:00:00.0000, -2.106343811610777E+09, -3.022478553701545E+09,  2.204203732221207E+09, -2.573489907247008E+00, -1.473347239524150E+01,  1.065483973512599E+01,
2446763.500000000, A.D. 1986-Nov-29 00:00:00.0000, -2.106566148784965E+09, -3.023751506826274E+09,  2.205124296578992E+09, -2.573203968501199E+00, -1.473303516477718E+01,  1.065452043152549E+01,
2446764.500000000, A.D. 1986-Nov-30 00:00:00.0000, -2.106788461261612E+09, -3.025024422185457E+09,  2.206044833357437E+09, -2.572918206047613E+00, -1.473259819263755E+01,  1.065420132453372E+01,
2446765.500000000, A.D. 1986-Dec-01 00:00:00.0000, -2.107010749056230E+09, -3.026297299801392E+09,  2.206965342573544E+09, -2.572632626225238E+00, -1.473216147846983E+01,  1.065388241447478E+01,
2446766.500000000, A.D. 1986-Dec-02 00:00:00.0000, -2.107233012184841E+09, -3.027570139696374E+09,  2.207885824244335E+09, -2.572347234481769E+00, -1.473172502257482E+01,  1.065356370153390E+01,
2446767.500000000, A.D. 1986-Dec-03 00:00:00.0000, -2.107455250663898E+09, -3.028842941892751E+09,  2.208806278386847E+09, -2.572062035393857E+00, -1.473128882568291E+01,  1.065324518577759E+01,
2446768.500000000, A.D. 1986-Dec-04 00:00:00.0000, -2.107677464510215E+09, -3.030115706412939E+09,  2.209726705018116E+09, -2.571777032723815E+00, -1.473085288876921E+01,  1.065292686717410E+01,
2446769.500000000, A.D. 1986-Dec-05 00:00:00.0000, -2.107899653740897E+09, -3.031388433279449E+09,  2.210647104155170E+09, -2.571492229498379E+00, -1.473041721290717E+01,  1.065260874561291E+01,
2446770.500000000, A.D. 1986-Dec-06 00:00:00.0000, -2.108121818373285E+09, -3.032661122514879E+09,  2.211567475815028E+09, -2.571207628095234E+00, -1.472998179915476E+01,  1.065229082092199E+01,
2446771.500000000, A.D. 1986-Dec-07 00:00:00.0000, -2.108343958424906E+09, -3.033933774141929E+09,  2.212487820014688E+09, -2.570923230312602E+00, -1.472954664844784E+01,  1.065197309288367E+01,
2446772.500000000, A.D. 1986-Dec-08 00:00:00.0000, -2.108566073913397E+09, -3.035206388183342E+09,  2.213408136771133E+09, -2.570639037530297E+00, -1.472911176162572E+01,  1.065165556124284E+01,
2446773.500000000, A.D. 1986-Dec-09 00:00:00.0000, -2.108788164856523E+09, -3.036478964661955E+09,  2.214328426101319E+09, -2.570355050695327E+00, -1.472867713927860E+01,  1.065133822572660E+01,
2446774.500000000, A.D. 1986-Dec-10 00:00:00.0000, -2.109010231272107E+09, -3.037751503600638E+09,  2.215248688022179E+09, -2.570071270458556E+00, -1.472824278180111E+01,  1.065102108604643E+01,
