            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2449039.500000000, A.D. 1993-Feb-21 00:00:00.0000,  8.361688553998517E+06,  4.514741444081344E+07,  2.920055144494366E+06, -5.766449430477776E+01,  1.068410385023431E+01,  6.166453894016310E+00,
2449040.500000000, A.D. 1993-Feb-22 00:00:00.0000,  3.345460527584084E+06,  4.583980625867660E+07,  3.437114499888802E+06, -5.835306170009610E+01,  5.334695188199046E+00,  5.792721530952486E+00,
2449041.500000000, A.D. 1993-Feb-23 00:00:00.0000, -1.704644775614814E+06,  4.606899818022551E+07,  3.919449271035764E+06, -5.844928662566370E+01, -2.352052124488946E-02,  5.363890965686746E+00,
2449042.500000000, A.D. 1993-Feb-24 00:00:00.0000, -6.737842511747490E+06,  4.583796398065961E+07,  4.362640155635029E+06, -5.796499873196111E+01, -5.304784410859058E+00,  4.888053050303947E+00,
2449043.500000000, A.D. 1993-Feb-25 00:00:00.0000, -1.170505000986393E+07,  4.515685331942258E+07,  4.763010248009369E+06, -5.692744882025818E+01, -1.042934924269919E+01,  4.374223308361064E+00,
2449044.500000000, A.D. 1993-Feb-26 00:00:00.0000, -1.656012263635875E+07,  4.404232800147646E+07,  5.117684280322224E+06, -5.537693404269181E+01, -1.532667577707942E+01,  3.831862839559822E+00,
2449045.500000000, A.D. 1993-Feb-27 00:00:00.0000, -2.126085332117655E+07,  4.251666243971482E+07,  5.424606907047147E+06, -5.336376406850187E+01, -1.993766701328659E+01,  3.270417310907226E+00,
2449046.500000000, A.D. 1993-Feb-28 00:00:00.0000, -2.576969517562528E+07,  4.060669630589379E+07,  5.682523495136783E+06, -5.094494778494880E+01, -2.421585420177125E+01,  2.698915912576991E+00,
2449047.500000000, A.D. 1993-Mar-01 00:00:00.0000, -3.005419864322925E+07,  3.834272828644928E+07,  5.890929896970822E+06, -4.818095173070036E+01, -2.812759450402628E+01,  2.125657628612194E+00,
2449048.500000000, A.D. 1993-Mar-02 00:00:00.0000, -3.408718187014054E+07,  3.575742972058728E+07,  6.049999356168306E+06, -4.513280365247843E+01, -3.165144722877922E+01,  1.557996285490017E+00,
2449049.500000000, A.D. 1993-Mar-03 00:00:00.0000, -3.784667232181998E+07,  3.288483964502864E+07,  6.160495062577041E+06, -4.185971388051928E+01, -3.477695265370511E+01,  1.002221935007515E+00,
2449050.500000000, A.D. 1993-Mar-04 00:00:00.0000, -4.131566822518834E+07,  2.975948267162235E+07,  6.223676199846823E+06, -3.841728801436551E+01, -3.750304768387505E+01,  4.635261841548921E-01,
2449051.500000000, A.D. 1993-Mar-05 00:00:00.0000, -4.448177109311601E+07,  2.641563174627539E+07,  6.241203992000788E+06, -3.485632331922602E+01, -3.983632811833859E+01, -5.396636015569456E-02,
2449052.500000000, A.D. 1993-Mar-06 00:00:00.0000, -4.733673734083381E+07,  2.288672153048842E+07,  6.215052625320992E+06, -3.122212570632469E+01, -4.178932318448907E+01, -5.471198579186289E-01,
