            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2452994.500000000, A.D. 2003-Dec-21 00:00:00.0000, -2.184034072772743E+08,  1.333480381272394E+09, -1.451309591506869E+07, -1.005444996538194E+01, -1.590746150928528E+00,  4.273642938874636E-01,
2452995.500000000, A.D. 2003-Dec-22 00:00:00.0000, -2.192720779708171E+08,  1.333342689340352E+09, -1.447617643459654E+07, -1.005368421129875E+01, -1.596580018559927E+00,  4.272615077475116E-01,
2452996.500000000, A.D. 2003-Dec-23 00:00:00.0000, -2.201406873080032E+08,  1.333204488953052E+09, -1.443926303019983E+07, -1.005301897342949E+01, -1.602527730399102E+00,  4.272288905018688E-01,
2452997.500000000, A.D. 2003-Dec-24 00:00:00.0000, -2.210092409664750E+08,  1.333065770376247E+09, -1.440235008512211E+07, -1.005240619923199E+01, -1.608566801485327E+00,  4.272474716253160E-01,
2452998.500000000, A.D. 2003-Dec-25 00:00:00.0000, -2.218777454162968E+08,  1.332926523732218E+09, -1.436543185367996E+07, -1.005185342950995E+01, -1.614773387098208E+00,  4.273601920589992E-01,
2452999.500000000, A.D. 2003-Dec-26 00:00:00.0000, -2.227461986569615E+08,  1.332786735214216E+09, -1.432850133838654E+07, -1.005124444388786E+01, -1.621077260338160E+00,  4.275170211358201E-01,
2453000.500000000, A.D. 2003-Dec-27 00:00:00.0000, -2.236146021499449E+08,  1.332646393893362E+09, -1.429155270583028E+07, -1.005064437303016E+01, -1.627619874643382E+00,  4.277998765313745E-01,
2453001.500000000, A.D. 2003-Dec-28 00:00:00.0000, -2.244829408052975E+08,  1.332505479308066E+09, -1.425457681133211E+07, -1.004974698746132E+01, -1.634290975958179E+00,  4.281194194014700E-01,
2453002.500000000, A.D. 2003-Dec-29 00:00:00.0000, -2.253511928180433E+08,  1.332363988652184E+09, -1.421757431928331E+07, -1.004864723447652E+01, -1.640949763872413E+00,  4.284133352867591E-01,
2453003.500000000, A.D. 2003-Dec-30 00:00:00.0000, -2.262193427134002E+08,  1.332221924712439E+09, -1.418054821329731E+07, -1.004739789738406E+01, -1.647559011578783E+00,  4.286669656132124E-01,
2453004.500000000, A.D. 2003-Dec-31 00:00:00.0000, -2.270873776307301E+08,  1.332079290245142E+09, -1.414350103992158E+07, -1.004595083605132E+01, -1.654141314628753E+00,  4.288890644236357E-01,
2453005.500000000, A.D. 2004-Jan-01 00:00:00.0000, -2.279552802976075E+08,  1.331936096408151E+09, -1.410644024528205E+07, -1.004440018627256E+01, -1.660509221603903E+00,  4.289901152203683E-01,
2453006.500000000, A.D. 2004-Jan-02 00:00:00.0000, -2.288230466651453E+08,  1.331792356407177E+09, -1.406937294582063E+07, -1.004275781190606E+01, -1.666762814509861E+00,  4.290242160954327E-01,
2453007.500000000, A.D. 2004-Jan-03 00:00:00.0000, -2.296906700638747E+08,  1.331648089247170E+09, -1.403230961007625E+07, -1.004115879331477E+01, -1.672709966946408E+00,  4.289046798072164E-01,
2453008.500000000, A.D. 2004-Jan-04 00:00:00.0000, -2.305581659858014E+08,  1.331503315303223E+09, -1.399525914004219E+07, -1.003979646892250E+01, -1.678529802762516E+00,  4.287434024082497E-01,
2453009.500000000, A.D. 2004-Jan-05 00:00:00.0000, -2.314255526513203E+08,  1.331358040298629E+09, -1.395822263819402E+07, -1.003862777661186E+01, -1.684330289031619E+00,  4.285929688345848E-01,
2453010.500000000, A.D. 2004-Jan-06 00:00:00.0000, -2.322928415916587E+08,  1.331212263267614E+09, -1.392119833743447E+07, -1.003753120357463E+01, -1.690113119920149E+00,  4.284403046948124E-01,
2453011.500000000, A.D. 2004-Jan-07 00:00:00.0000, -2.331600464441472E+08,  1.331065988588742E+09, -1.388418719886029E+07, -1.003668493730219E+01, -1.695906360047102E+00,  4.283186423666022E-01,
2453012.500000000, A.D. 2004-Jan-08 00:00:00.0000, -2.340271820991042E+08,  1.330919207775809E+09, -1.384718326867926E+07, -1.003591532193177E+01, -1.701800097152277E+00,  4.282565504533524E-01,
2453013.500000000, A.D. 2004-Jan-09 00:00:00.0000, -2.348942588584520E+08,  1.330771915261054E+09, -1.381018262497640E+07, -1.003533547439818E+01, -1.707796118944774E+00,  4.282674234091446E-01,
2453014.500000000, A.D. 2004-Jan-10 00:00:00.0000, -2.357612867760720E+08,  1.330624092953474E+09, -1.377317484952635E+07, -1.003473812745252E+01, -1.714041500586279E+00,  4.284053249007166E-01,
2453015.500000000, A.D. 2004-Jan-11 00:00:00.0000, -2.366282592556234E+08,  1.330475724147798E+09, -1.373615191377193E+07, -1.003403429285070E+01, -1.720444529519744E+00,  4.286155110112908E-01,
2453016.500000000, A.D. 2004-Jan-12 00:00:00.0000, -2.374951651488962E+08,  1.330326800159798E+09, -1.369911043450814E+07, -1.003324032734976E+01, -1.726881667865239E+00,  4.288332303577533E-01,
2453017.500000000, A.D. 2004-Jan-13 00:00:00.0000, -2.383620014559061E+08,  1.330177312843024E+09, -1.366204644352353E+07, -1.003236811468901E+01, -1.733505860347770E+00,  4.291420839073118E-01,
2453018.500000000, A.D. 2004-Jan-14 00:00:00.0000, -2.392287498470756E+08,  1.330027249694208E+09, -1.362495520829558E+07, -1.003122527913114E+01, -1.740163501995264E+00,  4.294413551164568E-01,
2453019.500000000, A.D. 2004-Jan-15 00:00:00.0000, -2.400953932463914E+08,  1.329876611202785E+09, -1.358783860552704E+07, -1.002990729328149E+01, -1.746845044876767E+00,  4.297368707533148E-01,
2453020.500000000, A.D. 2004-Jan-16 00:00:00.0000, -2.409619094472222E+08,  1.329725399727771E+09, -1.355070002800876E+07, -1.002831871262635E+01, -1.753381852720904E+00,  4.299308948932102E-01,
2453021.500000000, A.D. 2004-Jan-17 00:00:00.0000, -2.418282838763873E+08,  1.329573632559226E+09, -1.351354975384605E+07, -1.002664051896770E+01, -1.759701309398401E+00,  4.300048022282829E-01,
