            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2450314.500000000, A.D. 1996-Aug-19 00:00:00.0000,  1.260205691871272E+08, -8.390585144627777E+07, -5.131437388807535E+02,  1.601983935581673E+01,  2.469532799099617E+01, -8.404452902581738E-04,
2450315.500000000, A.D. 1996-Aug-20 00:00:00.0000,  1.273865162561333E+08, -8.176034383514696E+07, -5.830616339258850E+02,  1.559854456068277E+01,  2.496795004109386E+01, -7.689292996726493E-04,
2450316.500000000, A.D. 1996-Aug-21 00:00:00.0000,  1.287158696243565E+08, -7.959160649695484E+07, -6.444498012885451E+02,  1.517280337290734E+01,  2.523304468152651E+01, -6.431584395922840E-04,
2450317.500000000, A.D. 1996-Aug-22 00:00:00.0000,  1.300082556841586E+08, -7.740029154268451E+07, -6.927007044069469E+02,  1.474286104185114E+01,  2.549057704075124E+01, -4.654542962558850E-04,
2450318.500000000, A.D. 1996-Aug-23 00:00:00.0000,  1.312633221303441E+08, -7.518705257809365E+07, -7.235389602333307E+02,  1.430896420996390E+01,  2.574054856131536E+01, -2.413068188573675E-04,
2450319.500000000, A.D. 1996-Aug-24 00:00:00.0000,  1.324807376866172E+08, -7.295254126812989E+07, -7.333274303339422E+02,  1.387135083883561E+01,  2.598300372550484E+01,  1.987982177986680E-05,
2450320.500000000, A.D. 1996-Aug-25 00:00:00.0000,  1.336601906967878E+08, -7.069740342062347E+07, -7.194322442784905E+02,  1.343023388174098E+01,  2.621803374870376E+01,  3.042312977470374E-04,
2450321.500000000, A.D. 1996-Aug-26 00:00:00.0000,  1.348013860513465E+08, -6.842227505866864E+07, -6.806114480085671E+02,  1.298577952274431E+01,  2.644577222578943E+01,  5.935016555156380E-04,
2450322.500000000, A.D. 1996-Aug-27 00:00:00.0000,  1.359040401645192E+08, -6.612777940244927E+07, -6.173478068895638E+02,  1.253808506929918E+01,  2.666637780856232E+01,  8.663412672884618E-04,
2450323.500000000, A.D. 1996-Aug-28 00:00:00.0000,  1.369678743552283E+08, -6.381452596369798E+07, -5.320119722373784E+02,  1.208716589176873E+01,  2.688000306222035E+01,  1.100940624459312E-03,
2450324.500000000, A.D. 1996-Aug-29 00:00:00.0000,  1.379926078512858E+08, -6.148311270849225E+07, -4.287526630721986E+02,  1.163296100416220E+01,  2.708675644185838E+01,  1.278554623338479E-03,
2450325.500000000, A.D. 1996-Aug-30 00:00:00.0000,  1.389779522157291E+08, -5.913413132133503E+07, -3.130859633646905E+02,  1.117535993522624E+01,  2.728667102584905E+01,  1.386710780838740E-03,
2450326.500000000, A.D. 1996-Aug-31 00:00:00.0000,  1.399236087483096E+08, -5.676817439642502E+07, -1.912683824859560E+02,  1.071424250560674E+01,  2.747969267958363E+01,  1.420839390197770E-03,
2450327.500000000, A.D. 1996-Sep-01 00:00:00.0000,  1.408292693402036E+08, -5.438584265530009E+07, -6.961892475560308E+01,  1.024951642124737E+01,  2.766569078688912E+01,  1.383832829265685E-03,
2450328.500000000, A.D. 1996-Sep-02 00:00:00.0000,  1.416946200155450E+08, -5.198775051454481E+07,  4.604762229695916E+01,  9.781140542501202E+00,  2.784448378790335E+01,  1.284067110624676E-03,
2450329.500000000, A.D. 1996-Sep-03 00:00:00.0000,  1.425193457220591E+08, -4.957452924726733E+07,  1.507878032512963E+02,  9.309130812003103E+00,  2.801586741011177E+01,  1.132938429874386E-03,
2450330.500000000, A.D. 1996-Sep-04 00:00:00.0000,  1.433031350386862E+08, -4.714682793376002E+07,  2.406960950605571E+02,  8.833553563941871E+00,  2.817963660867515E+01,  9.427919299778154E-04,
2450331.500000000, A.D. 1996-Sep-05 00:00:00.0000,  1.440456840211696E+08, -4.470531291817752E+07,  3.129248553272337E+02,  8.354513404588459E+00,  2.833559814614209E+01,  7.256197731084768E-04,
